96.5906479,4.0518366
98.35356809999999,2.7110948
97.675871,4.512360500000001
98.33499549999999,3.4919836
98.24280139999999,4.284432799999999
98.8683234,3.1993082
99.3562587,2.0114538
99.6925976,0.7648183000000001
99.38371819999999,2.844482
99.8098514,1.5832914
99.8626211,2.4362065
100.239636,1.1235656
100.4248059,-0.2584754
100.3201979,2.0031841
100.6284388,0.6164915
100.7567856,-0.8102874999999999
81.0205611,6.1477708
100.7458911,1.519584
81.81771499999999,7.3780628
101.008073,-1.4138964
81.08073879999999,6.8037988
101.1515902,0.9980779
101.2968658,-0.4915066999999999
80.3854459,6.1442996
101.2143503,1.9408021
81.1832601,7.481762199999999
101.491636,0.441428
80.4287365,6.797967099999999
101.5764078,1.4252536
101.4432472,-2.6657422
101.1221124,3.8969319
81.3192747,8.111206
101.808079,-1.7128998
100.9473955,4.8772948
80.552201,7.4902994
101.9911664,0.8367745999999999
101.5950524,3.4104915
102.0906279,-0.7753332000000001
100.6588352,5.8589885
99.2514743,8.0671837
102.0043103,-2.3965984
101.4586507,4.4185896
80.7128738,8.1549591
102.3139416,0.2458131
100.3242567,6.815057899999999
102.0317151,2.8901222
101.2394115,5.4289238
79.9347178,7.461455099999999
102.4223396,1.2730176
99.8739329,7.765916099999999
102.1541988,-3.07849
101.9323151,3.9297445
80.93692999999999,8.8402905
102.5847801,-0.4084542
100.909063,6.4382956
102.4531146,2.3180477
99.34953139999999,8.675386399999999
102.5362052,-2.0947243
101.7571411,4.9486517
80.0962772,8.1493435
102.3921343,3.3927978
98.735704,9.551492999999999
99.99477429999999,8.3678835
80.3044568,8.820639
103.0548279,-1.7539836
102.0058807,5.5174734
98.72177990000002,10.1555679
101.6764731,6.5755032
103.2107049,2.1929044
103.2008377,-2.5014249
102.5270861,5.0153845
103.4942696,0.4272917
102.8647879,-4.2485935
103.5323374,-1.3922804
102.2302665,6.089089899999999
103.578694,1.5454189
103.3280299,-3.1935256
103.5727324,2.6992535
102.7642104,5.5639433
103.4237843,-3.9440799
103.9372827,2.0165535
103.8443608,-2.8654303
103.4458823,-4.7175036
103.9334394,-3.6331829
99.3420038,11.1170257
104.430711,-0.5663361
104.3378147,-2.4916102
78.7246481,9.3880732
103.968357,-4.4118187
77.8754084,8.5121282
104.4336948,-3.2764376
103.9751734,-5.2045183
78.1177489,9.2787866
104.4918678,-4.074938299999999
79.37089519999999,10.8447252
77.2804823,8.339104100000002
104.9128967,-2.8970674
78.4118783,10.0197211
104.504994,-4.8812212
77.5149777,9.1179934
104.987997,-3.708850399999999
99.887153,12.0283681
78.75479829999999,10.7563368
104.4726317,-5.6999365
105.3755079,-2.4883798
77.7978503,9.8898037
105.0154018,-4.5463648
79.14004489999999,11.4950654
76.9186349,8.9310364
99.7425079,12.6347638
78.12768319999999,10.6555432
104.9885189,-5.365549500000001
79.5808467,12.2087028
105.8148019,-2.0532926
77.1945199,9.7229335
105.5045832,-4.150738700000001
78.5133683,11.4077675
80.0697876,12.9052964
99.5767333,13.2302242
77.516925,10.5113678
105.4992432,-5.007111999999999
